plot,tree_id,bin_low,bin_high,hag_mid,tree_height_m,CBH_m,n_points,n_wood,n_leaf,wood_frac,leaf_frac,wood_area_m2,total_area_m2,wood_spread_m,intensity_median_wood,intensity_median_all,wood_area_ratio,wood_spread_ratio,intensity_wood_ratio
P02,29,5.5,5.75,5.625,15.831603617881026,11.37,5417,5373,44,0.9918774229278198,0.008122577072180226,0.37000000000000005,0.38000000000000006,0.3228154265394469,7967.0,7967.0,0.9487179487179487,0.7682005606221781,1.0333333333333334
P02,29,5.75,6.0,5.875,15.831603617881026,11.37,4952,4952,0,1.0,0.0,0.33000000000000007,0.33000000000000007,0.3042196565977062,7967.0,7967.0,0.8461538461538461,0.7239483975592688,1.0333333333333334
P02,29,6.0,6.25,6.125,15.831603617881026,11.37,5132,5069,63,0.9877240841777085,0.012275915822291483,0.3400000000000001,0.3600000000000001,0.3191002973422576,7710.0,7710.0,0.8717948717948718,0.7593597057638497,1.0
P02,29,6.25,6.5,6.375,15.831603617881026,11.37,5515,5466,49,0.9911151405258386,0.0088848594741614,0.4200000000000001,0.45000000000000007,0.3577834519914706,7196.0,7196.0,1.0769230769230769,0.851413612253751,0.9333333333333333
P02,29,6.5,6.75,6.625,15.831603617881026,11.37,4689,4665,24,0.9948816378758797,0.0051183621241203126,0.37000000000000005,0.37000000000000005,0.33971895564314486,7453.0,7453.0,0.9487179487179487,0.8084257155137995,0.9666666666666667
P02,29,6.75,7.0,6.875,15.831603617881026,11.37,4414,4407,7,0.9984141368373357,0.0015858631626642916,0.32000000000000006,0.33000000000000007,0.2920736203565721,7710.0,7710.0,0.8205128205128205,0.6950445996528315,1.0
P02,29,7.0,7.25,7.125,15.831603617881026,11.37,4223,4223,0,1.0,0.0,0.31000000000000005,0.31000000000000005,0.28313159269435784,7710.0,7710.0,0.7948717948717948,0.6737653481100846,1.0
P02,29,7.25,7.5,7.375,15.831603617881026,11.37,5154,5150,4,0.9992239037640668,0.0007760962359332213,0.4200000000000001,0.4300000000000001,0.29537086515687605,7710.0,7710.0,1.0769230769230769,0.7028910192965735,1.0
P02,29,7.5,7.75,7.625,15.831603617881026,11.37,7182,7065,117,0.9837092731829574,0.016290726817042578,0.7300000000000001,0.8000000000000002,0.681590639504023,6168.0,6168.0,1.8717948717948718,1.6219742562948352,0.8
P02,29,7.75,8.0,7.875,15.831603617881026,11.37,8080,7734,346,0.9571782178217821,0.04282178217821786,0.8800000000000001,1.12,0.871137847194872,5911.0,5654.0,2.2564102564102564,2.073037802958041,0.7666666666666667
P02,29,8.0,8.25,8.125,15.831603617881026,11.37,9963,9122,841,0.9155876743952625,0.08441232560473755,1.2100000000000002,1.4800000000000002,1.1673397505703755,5140.0,4626.0,3.1025641025641026,2.7779064353826235,0.6666666666666666
P02,29,8.25,8.5,8.375,15.831603617881026,11.37,12923,8624,4299,0.6673373055791999,0.3326626944208001,1.1900000000000002,1.6300000000000003,1.9062115945331597,5140.0,4369.0,3.051282051282051,4.536192186608314,0.6666666666666666
P02,29,8.5,8.75,8.625,15.831603617881026,11.37,8929,8458,471,0.9472505319744652,0.05274946802553482,1.2700000000000002,1.5400000000000003,1.3398584406251022,5140.0,4883.0,3.2564102564102564,3.188447393225139,0.6666666666666666
P02,29,8.75,9.0,8.875,15.831603617881026,11.37,10328,9403,925,0.9104376452362509,0.08956235476374907,1.5300000000000002,1.8400000000000003,1.5723145989375018,5140.0,4626.0,3.923076923076923,3.7416209297253915,0.6666666666666666
P02,29,9.0,9.25,9.125,15.831603617881026,11.37,16135,12634,3501,0.783018283235203,0.21698171676479705,1.7000000000000004,2.1100000000000003,1.7728782937915173,4369.0,4112.0,4.3589743589743595,4.218900297935767,0.5666666666666667
P02,29,9.25,9.5,9.375,15.831603617881026,11.37,9937,7524,2413,0.7571701720841301,0.24282982791586993,1.3500000000000003,1.9900000000000004,2.2695577168474834,5140.0,4112.0,3.4615384615384617,5.400843228393798,0.6666666666666666
P02,29,9.5,9.75,9.625,15.831603617881026,11.37,10685,9063,1622,0.8481984089845578,0.15180159101544222,1.6200000000000003,2.2500000000000004,1.3843646194398294,5140.0,4369.0,4.153846153846154,3.2943582906166755,0.6666666666666666
P02,29,9.75,10.0,9.875,15.831603617881026,11.37,12409,5477,6932,0.4413731968732372,0.5586268031267628,0.9700000000000002,1.9500000000000004,1.4607061280646485,5654.0,3598.0,2.4871794871794872,3.4760273959410535,0.7333333333333333
P02,29,10.0,10.25,10.125,15.831603617881026,11.37,8536,6435,2101,0.7538659793814433,0.24613402061855671,1.0100000000000002,1.5300000000000002,1.2386817005051645,5397.0,4883.0,2.58974358974359,2.9476781421541625,0.7
P02,29,10.25,10.5,10.375,15.831603617881026,11.37,6223,4639,1584,0.7454603888799615,0.25453961112003853,0.7300000000000001,1.4300000000000004,0.5891453976133474,6168.0,5397.0,1.8717948717948718,1.4019832620336241,0.8
P02,29,10.5,10.75,10.625,15.831603617881026,11.37,11790,7615,4175,0.6458863443596268,0.3541136556403732,1.2200000000000002,2.2500000000000004,1.12377322138064,5397.0,3855.0,3.128205128205128,2.6742316125691983,0.7
P02,29,10.75,11.0,10.875,15.831603617881026,11.37,13233,5446,7787,0.41154689034988284,0.5884531096501171,1.0200000000000002,2.7700000000000005,1.5868812163532346,5654.0,3855.0,2.6153846153846154,3.7762849598341486,0.7333333333333333
P02,29,11.0,11.25,11.125,15.831603617881026,11.37,13594,3224,10370,0.23716345446520523,0.7628365455347947,0.8500000000000002,3.960000000000001,1.7303829983685934,5397.0,3598.0,2.1794871794871797,4.117774679133575,0.7
P02,29,11.25,11.5,11.375,15.831603617881026,11.37,27415,3741,23674,0.13645814335217946,0.8635418566478206,0.8000000000000002,6.460000000000001,0.6639766562086122,6939.0,3084.0,2.051282051282051,1.5800584408476734,0.9
P02,29,11.5,11.75,11.625,15.831603617881026,11.37,30650,2324,28326,0.07582381729200653,0.9241761827079935,0.7000000000000002,8.630000000000003,1.081192796636066,6425.0,3084.0,1.794871794871795,2.572903412393129,0.8333333333333334
P02,29,11.75,12.0,11.875,15.831603617881026,11.37,43326,2260,41066,0.0521626736832387,0.9478373263167613,0.6200000000000001,10.540000000000003,1.3387033262629986,6682.0,2570.0,1.5897435897435896,3.1856985794213406,0.8666666666666667
P02,29,12.0,12.25,12.125,15.831603617881026,11.37,59016,3419,55597,0.057933441778500745,0.9420665582214992,0.4800000000000001,13.860000000000003,0.39957600260970116,6425.0,2313.0,1.2307692307692308,0.9508669164496468,0.8333333333333334
P02,29,12.25,12.5,12.375,15.831603617881026,11.37,45212,2360,42852,0.05219853136335486,0.9478014686366452,0.5400000000000001,14.730000000000002,0.6997819993353167,6168.0,2570.0,1.3846153846153848,1.66526404876444,0.8
P02,29,12.5,12.75,12.625,15.831603617881026,11.37,56449,1267,55182,0.022445038884656945,0.977554961115343,0.33000000000000007,17.300000000000004,0.21629393186160806,6425.0,2570.0,0.8461538461538461,0.5147124519309758,0.8333333333333334
P02,29,12.75,13.0,12.875,15.831603617881026,11.37,68329,1104,67225,0.01615712215896618,0.9838428778410339,0.26000000000000006,20.610000000000003,0.17807187945472938,6682.0,2570.0,0.6666666666666667,0.42375582571935166,0.8666666666666667
P02,29,13.0,13.25,13.125,15.831603617881026,11.37,63668,332,63336,0.005214550480618207,0.9947854495193817,0.4300000000000001,23.420000000000005,1.5041537903338926,6425.0,2570.0,1.1025641025641026,3.5794193523625597,0.8333333333333334
P02,29,13.25,13.5,13.375,15.831603617881026,11.37,63041,36,63005,0.0005710569312035025,0.9994289430687965,0.12000000000000002,25.440000000000005,1.6917317944983985,4626.0,2570.0,0.3076923076923077,4.0257968055849025,0.6
P02,29,13.5,13.75,13.625,15.831603617881026,11.37,48377,25,48352,0.0005167745002790582,0.9994832254997209,0.12000000000000002,25.880000000000006,2.553246941302641,3598.0,2570.0,0.3076923076923077,6.075935567087509,0.4666666666666667
P02,29,13.75,14.0,13.875,15.831603617881026,11.37,33721,37,33684,0.0010972391091604637,0.9989027608908395,0.09000000000000002,24.270000000000003,1.2729555271118251,5397.0,2570.0,0.23076923076923078,3.029239215911233,0.7
